19:33:40.557,-> ,from: ,1782,Range: ,1.15,m	 ,1.1
19:33:40.655,-> ,from: ,1782,Range: ,1.04,m	 ,1.1
19:33:40.754,-> ,from: ,1782,Range: ,1.13,m	 ,1.1
19:33:40.853,-> ,from: ,1782,Range: ,1.11,m	 ,1.1
19:33:40.953,-> ,from: ,1782,Range: ,1.14,m	 ,1.1
19:33:41.050,-> ,from: ,1782,Range: ,1.16,m	 ,1.1
19:33:41.149,-> ,from: ,1782,Range: ,1.10,m	 ,1.1
19:33:41.246,-> ,from: ,1782,Range: ,1.16,m	 ,1.1
19:33:41.345,-> ,from: ,1782,Range: ,1.10,m	 ,1.1
19:33:41.443,-> ,from: ,1782,Range: ,1.10,m	 ,1.1
19:33:41.575,-> ,from: ,1782,Range: ,1.10,m	 ,1.1
19:33:41.673,-> ,from: ,1782,Range: ,1.09,m	 ,1.1
19:33:41.772,-> ,from: ,1782,Range: ,1.10,m	 ,1.1
19:33:41.871,-> ,from: ,1782,Range: ,1.09,m	 ,1.1
19:33:41.970,-> ,from: ,1782,Range: ,1.14,m	 ,1.1
19:33:42.068,-> ,from: ,1782,Range: ,1.06,m	 ,1.1
19:33:42.167,-> ,from: ,1782,Range: ,1.14,m	 ,1.1
19:33:42.266,-> ,from: ,1782,Range: ,1.09,m	 ,1.1
19:33:42.365,-> ,from: ,1782,Range: ,1.14,m	 ,1.1
19:33:42.462,-> ,from: ,1782,Range: ,1.11,m	 ,1.1
19:33:42.695,-> ,from: ,1782,Range: ,1.08,m	 ,1.1
19:33:42.793,-> ,from: ,1782,Range: ,1.09,m	 ,1.1
19:33:40.028,-> ,from: ,1782,Range: ,1.14,m	 ,1.1
19:33:40.128,-> ,from: ,1782,Range: ,1.09,m	 ,1.1
19:33:40.228,-> ,from: ,1782,Range: ,1.06,m	 ,1.1
19:33:40.326,-> ,from: ,1782,Range: ,1.17,m	 ,1.1
19:33:40.557,-> ,from: ,1782,Range: ,1.15,m	 ,1.1
19:33:40.655,-> ,from: ,1782,Range: ,1.04,m	 ,1.1
19:33:40.754,-> ,from: ,1782,Range: ,1.13,m	 ,1.1
19:33:40.853,-> ,from: ,1782,Range: ,1.11,m	 ,1.1
19:33:40.953,-> ,from: ,1782,Range: ,1.14,m	 ,1.1
19:33:41.050,-> ,from: ,1782,Range: ,1.16,m	 ,1.1
19:33:41.149,-> ,from: ,1782,Range: ,1.10,m	 ,1.1
19:33:41.246,-> ,from: ,1782,Range: ,1.16,m	 ,1.1
19:33:41.345,-> ,from: ,1782,Range: ,1.10,m	 ,1.1
19:33:41.443,-> ,from: ,1782,Range: ,1.10,m	 ,1.1
19:33:41.575,-> ,from: ,1782,Range: ,1.10,m	 ,1.1
19:33:41.673,-> ,from: ,1782,Range: ,1.09,m	 ,1.1
19:33:41.772,-> ,from: ,1782,Range: ,1.10,m	 ,1.1
19:33:41.871,-> ,from: ,1782,Range: ,1.09,m	 ,1.1
19:33:41.970,-> ,from: ,1782,Range: ,1.14,m	 ,1.1
19:33:42.068,-> ,from: ,1782,Range: ,1.06,m	 ,1.1
19:33:42.167,-> ,from: ,1782,Range: ,1.14,m	 ,1.1
19:33:42.266,-> ,from: ,1782,Range: ,1.09,m	 ,1.1
19:33:42.365,-> ,from: ,1782,Range: ,1.14,m	 ,1.1
19:33:42.462,-> ,from: ,1782,Range: ,1.11,m	 ,1.1
19:33:42.695,-> ,from: ,1782,Range: ,1.08,m	 ,1.1
19:33:42.793,-> ,from: ,1782,Range: ,1.09,m	 ,1.1
19:33:40.028,-> ,from: ,1782,Range: ,1.14,m	 ,1.1
19:33:40.128,-> ,from: ,1782,Range: ,1.09,m	 ,1.1
19:33:40.228,-> ,from: ,1782,Range: ,1.06,m	 ,1.1
19:33:40.326,-> ,from: ,1782,Range: ,1.17,m	 ,1.1
19:33:40.557,-> ,from: ,1782,Range: ,1.15,m	 ,1.1
19:33:40.655,-> ,from: ,1782,Range: ,1.04,m	 ,1.1
19:33:40.754,-> ,from: ,1782,Range: ,1.13,m	 ,1.1
19:33:40.853,-> ,from: ,1782,Range: ,1.11,m	 ,1.1
19:33:40.953,-> ,from: ,1782,Range: ,1.14,m	 ,1.1
19:33:41.050,-> ,from: ,1782,Range: ,1.16,m	 ,1.1
19:33:41.149,-> ,from: ,1782,Range: ,1.10,m	 ,1.1
19:33:41.246,-> ,from: ,1782,Range: ,1.16,m	 ,1.1
19:33:41.345,-> ,from: ,1782,Range: ,1.10,m	 ,1.1
19:33:41.443,-> ,from: ,1782,Range: ,1.10,m	 ,1.1
19:33:41.575,-> ,from: ,1782,Range: ,1.10,m	 ,1.1
19:33:41.673,-> ,from: ,1782,Range: ,1.09,m	 ,1.1
19:33:41.772,-> ,from: ,1782,Range: ,1.10,m	 ,1.1
19:33:41.871,-> ,from: ,1782,Range: ,1.09,m	 ,1.1
19:33:41.970,-> ,from: ,1782,Range: ,1.14,m	 ,1.1
19:33:42.068,-> ,from: ,1782,Range: ,1.06,m	 ,1.1
19:33:42.167,-> ,from: ,1782,Range: ,1.14,m	 ,1.1
19:33:42.266,-> ,from: ,1782,Range: ,1.09,m	 ,1.1
19:33:42.365,-> ,from: ,1782,Range: ,1.14,m	 ,1.1
19:33:42.462,-> ,from: ,1782,Range: ,1.11,m	 ,1.1
19:33:42.695,-> ,from: ,1782,Range: ,1.08,m	 ,1.1
19:33:42.793,-> ,from: ,1782,Range: ,1.09,m	 ,1.1
19:33:40.028,-> ,from: ,1782,Range: ,1.14,m	 ,1.1
19:33:40.128,-> ,from: ,1782,Range: ,1.09,m	 ,1.1
19:33:40.228,-> ,from: ,1782,Range: ,1.06,m	 ,1.1
19:33:40.326,-> ,from: ,1782,Range: ,1.17,m	 ,1.1
19:33:40.557,-> ,from: ,1782,Range: ,1.15,m	 ,1.1
19:33:40.655,-> ,from: ,1782,Range: ,1.04,m	 ,1.1
19:33:40.754,-> ,from: ,1782,Range: ,1.13,m	 ,1.1
19:33:40.853,-> ,from: ,1782,Range: ,1.11,m	 ,1.1
19:33:40.953,-> ,from: ,1782,Range: ,1.14,m	 ,1.1
19:33:41.050,-> ,from: ,1782,Range: ,1.16,m	 ,1.1
19:33:41.149,-> ,from: ,1782,Range: ,1.10,m	 ,1.1
19:33:41.246,-> ,from: ,1782,Range: ,1.16,m	 ,1.1
19:33:41.345,-> ,from: ,1782,Range: ,1.10,m	 ,1.1
19:33:41.443,-> ,from: ,1782,Range: ,1.10,m	 ,1.1
19:33:41.575,-> ,from: ,1782,Range: ,1.10,m	 ,1.1
19:33:41.673,-> ,from: ,1782,Range: ,1.09,m	 ,1.1
19:33:41.772,-> ,from: ,1782,Range: ,1.10,m	 ,1.1
19:33:41.871,-> ,from: ,1782,Range: ,1.09,m	 ,1.1
19:33:41.970,-> ,from: ,1782,Range: ,1.14,m	 ,1.1
19:33:42.068,-> ,from: ,1782,Range: ,1.06,m	 ,1.1
19:33:42.167,-> ,from: ,1782,Range: ,1.14,m	 ,1.1
19:33:42.266,-> ,from: ,1782,Range: ,1.09,m	 ,1.1
19:33:42.365,-> ,from: ,1782,Range: ,1.14,m	 ,1.1
19:33:42.462,-> ,from: ,1782,Range: ,1.11,m	 ,1.1
19:33:42.695,-> ,from: ,1782,Range: ,1.08,m	 ,1.1
19:33:42.793,-> ,from: ,1782,Range: ,1.09,m	 ,1.1
19:33:40.028,-> ,from: ,1782,Range: ,1.14,m	 ,1.1
19:33:40.128,-> ,from: ,1782,Range: ,1.09,m	 ,1.1
19:33:40.228,-> ,from: ,1782,Range: ,1.06,m	 ,1.1
19:33:40.326,-> ,from: ,1782,Range: ,1.17,m	 ,1.1
19:33:40.557,-> ,from: ,1782,Range: ,1.15,m	 ,1.1
19:33:40.655,-> ,from: ,1782,Range: ,1.04,m	 ,1.1
19:33:40.754,-> ,from: ,1782,Range: ,1.13,m	 ,1.1
19:33:40.853,-> ,from: ,1782,Range: ,1.11,m	 ,1.1
19:33:40.953,-> ,from: ,1782,Range: ,1.14,m	 ,1.1
19:33:41.050,-> ,from: ,1782,Range: ,1.16,m	 ,1.1
19:33:41.149,-> ,from: ,1782,Range: ,1.10,m	 ,1.1
19:33:41.246,-> ,from: ,1782,Range: ,1.16,m	 ,1.1
19:33:41.345,-> ,from: ,1782,Range: ,1.10,m	 ,1.1
19:33:41.443,-> ,from: ,1782,Range: ,1.10,m	 ,1.1
19:33:41.575,-> ,from: ,1782,Range: ,1.10,m	 ,1.1
19:33:41.673,-> ,from: ,1782,Range: ,1.09,m	 ,1.1
19:33:41.772,-> ,from: ,1782,Range: ,1.10,m	 ,1.1
19:33:41.871,-> ,from: ,1782,Range: ,1.09,m	 ,1.1
19:33:41.970,-> ,from: ,1782,Range: ,1.14,m	 ,1.1
19:33:42.068,-> ,from: ,1782,Range: ,1.06,m	 ,1.1
19:33:42.167,-> ,from: ,1782,Range: ,1.14,m	 ,1.1
19:33:42.266,-> ,from: ,1782,Range: ,1.09,m	 ,1.1
19:33:42.365,-> ,from: ,1782,Range: ,1.14,m	 ,1.1
19:33:42.462,-> ,from: ,1782,Range: ,1.11,m	 ,1.1
19:33:42.695,-> ,from: ,1782,Range: ,1.08,m	 ,1.1
19:33:42.793,-> ,from: ,1782,Range: ,1.09,m	 ,1.1
19:33:40.028,-> ,from: ,1782,Range: ,1.14,m	 ,1.1
19:33:40.128,-> ,from: ,1782,Range: ,1.09,m	 ,1.1
19:33:40.228,-> ,from: ,1782,Range: ,1.06,m	 ,1.1
19:33:40.326,-> ,from: ,1782,Range: ,1.17,m	 ,1.1
19:33:40.557,-> ,from: ,1782,Range: ,1.15,m	 ,1.1
19:33:40.655,-> ,from: ,1782,Range: ,1.04,m	 ,1.1
19:33:40.754,-> ,from: ,1782,Range: ,1.13,m	 ,1.1
19:33:40.853,-> ,from: ,1782,Range: ,1.11,m	 ,1.1
19:33:40.953,-> ,from: ,1782,Range: ,1.14,m	 ,1.1
19:33:41.050,-> ,from: ,1782,Range: ,1.16,m	 ,1.1
19:33:41.149,-> ,from: ,1782,Range: ,1.10,m	 ,1.1
19:33:41.246,-> ,from: ,1782,Range: ,1.16,m	 ,1.1
19:33:41.345,-> ,from: ,1782,Range: ,1.10,m	 ,1.1
19:33:41.443,-> ,from: ,1782,Range: ,1.10,m	 ,1.1
19:33:41.575,-> ,from: ,1782,Range: ,1.10,m	 ,1.1
19:33:41.673,-> ,from: ,1782,Range: ,1.09,m	 ,1.1
19:33:41.772,-> ,from: ,1782,Range: ,1.10,m	 ,1.1
19:33:41.871,-> ,from: ,1782,Range: ,1.09,m	 ,1.1
19:33:41.970,-> ,from: ,1782,Range: ,1.14,m	 ,1.1
19:33:42.068,-> ,from: ,1782,Range: ,1.06,m	 ,1.1
19:33:42.167,-> ,from: ,1782,Range: ,1.14,m	 ,1.1
19:33:42.266,-> ,from: ,1782,Range: ,1.09,m	 ,1.1
19:33:42.365,-> ,from: ,1782,Range: ,1.14,m	 ,1.1
19:33:42.462,-> ,from: ,1782,Range: ,1.11,m	 ,1.1
19:33:42.695,-> ,from: ,1782,Range: ,1.08,m	 ,1.1
19:33:42.793,-> ,from: ,1782,Range: ,1.09,m	 ,1.1
19:33:40.028,-> ,from: ,1782,Range: ,1.14,m	 ,1.1
19:33:40.128,-> ,from: ,1782,Range: ,1.09,m	 ,1.1
19:33:40.228,-> ,from: ,1782,Range: ,1.06,m	 ,1.1
19:33:40.326,-> ,from: ,1782,Range: ,1.17,m	 ,1.1
19:33:40.557,-> ,from: ,1782,Range: ,1.15,m	 ,1.1
19:33:40.655,-> ,from: ,1782,Range: ,1.04,m	 ,1.1
19:33:40.754,-> ,from: ,1782,Range: ,1.13,m	 ,1.1
19:33:40.853,-> ,from: ,1782,Range: ,1.11,m	 ,1.1
19:33:40.953,-> ,from: ,1782,Range: ,1.14,m	 ,1.1
19:33:41.050,-> ,from: ,1782,Range: ,1.16,m	 ,1.1
19:33:41.149,-> ,from: ,1782,Range: ,1.10,m	 ,1.1
19:33:41.246,-> ,from: ,1782,Range: ,1.16,m	 ,1.1
19:33:41.345,-> ,from: ,1782,Range: ,1.10,m	 ,1.1
19:33:41.443,-> ,from: ,1782,Range: ,1.10,m	 ,1.1
19:33:41.575,-> ,from: ,1782,Range: ,1.10,m	 ,1.1
19:33:41.673,-> ,from: ,1782,Range: ,1.09,m	 ,1.1
19:33:41.772,-> ,from: ,1782,Range: ,1.10,m	 ,1.1
19:33:41.871,-> ,from: ,1782,Range: ,1.09,m	 ,1.1
15:43:24.709,-> ,from: ,1782,Range: ,1.21,m	 ,1.2
15:43:24.809,-> ,from: ,1782,Range: ,1.23,m	 ,1.2
15:43:24.905,-> ,from: ,1782,Range: ,1.22,m	 ,1.2
15:43:25.003,-> ,from: ,1782,Range: ,1.24,m	 ,1.2
15:43:25.103,-> ,from: ,1782,Range: ,1.24,m	 ,1.2
15:43:25.203,-> ,from: ,1782,Range: ,1.23,m	 ,1.2
15:43:25.302,-> ,from: ,1782,Range: ,1.25,m	 ,1.2
15:43:25.400,-> ,from: ,1782,Range: ,1.26,m	 ,1.2
15:43:25.498,-> ,from: ,1782,Range: ,1.24,m	 ,1.2
15:43:25.596,-> ,from: ,1782,Range: ,1.25,m	 ,1.2
15:43:25.728,-> ,from: ,1782,Range: ,1.22,m	 ,1.2
15:43:25.828,-> ,from: ,1782,Range: ,1.22,m	 ,1.2
15:43:25.927,-> ,from: ,1782,Range: ,1.22,m	 ,1.2
15:43:26.026,-> ,from: ,1782,Range: ,1.21,m	 ,1.2
15:43:26.126,-> ,from: ,1782,Range: ,1.22,m	 ,1.2
15:43:26.225,-> ,from: ,1782,Range: ,1.22,m	 ,1.2
15:43:26.324,-> ,from: ,1782,Range: ,1.21,m	 ,1.2
15:43:26.423,-> ,from: ,1782,Range: ,1.22,m	 ,1.2
15:43:26.522,-> ,from: ,1782,Range: ,1.22,m	 ,1.2
15:43:26.719,-> ,from: ,1782,Range: ,1.21,m	 ,1.2
15:43:24.709,-> ,from: ,1782,Range: ,1.21,m	 ,1.2
15:43:24.809,-> ,from: ,1782,Range: ,1.23,m	 ,1.2
15:43:24.905,-> ,from: ,1782,Range: ,1.22,m	 ,1.2
15:43:25.003,-> ,from: ,1782,Range: ,1.24,m	 ,1.2
15:43:25.103,-> ,from: ,1782,Range: ,1.24,m	 ,1.2
15:43:25.203,-> ,from: ,1782,Range: ,1.23,m	 ,1.2
15:43:25.302,-> ,from: ,1782,Range: ,1.25,m	 ,1.2
15:43:25.400,-> ,from: ,1782,Range: ,1.26,m	 ,1.2
15:43:25.498,-> ,from: ,1782,Range: ,1.24,m	 ,1.2
15:43:25.596,-> ,from: ,1782,Range: ,1.25,m	 ,1.2
15:43:25.728,-> ,from: ,1782,Range: ,1.22,m	 ,1.2
15:43:25.828,-> ,from: ,1782,Range: ,1.22,m	 ,1.2
15:43:25.927,-> ,from: ,1782,Range: ,1.22,m	 ,1.2
15:43:26.026,-> ,from: ,1782,Range: ,1.21,m	 ,1.2
15:43:26.126,-> ,from: ,1782,Range: ,1.22,m	 ,1.2
15:43:26.225,-> ,from: ,1782,Range: ,1.22,m	 ,1.2
15:43:26.324,-> ,from: ,1782,Range: ,1.21,m	 ,1.2
15:43:26.423,-> ,from: ,1782,Range: ,1.22,m	 ,1.2
15:43:26.522,-> ,from: ,1782,Range: ,1.22,m	 ,1.2
15:43:26.719,-> ,from: ,1782,Range: ,1.21,m	 ,1.2
15:43:24.709,-> ,from: ,1782,Range: ,1.21,m	 ,1.2
15:43:24.809,-> ,from: ,1782,Range: ,1.23,m	 ,1.2
15:43:24.905,-> ,from: ,1782,Range: ,1.22,m	 ,1.2
15:43:25.003,-> ,from: ,1782,Range: ,1.24,m	 ,1.2
15:43:25.103,-> ,from: ,1782,Range: ,1.24,m	 ,1.2
15:43:25.203,-> ,from: ,1782,Range: ,1.23,m	 ,1.2
15:43:25.302,-> ,from: ,1782,Range: ,1.25,m	 ,1.2
15:43:25.400,-> ,from: ,1782,Range: ,1.26,m	 ,1.2
15:43:25.498,-> ,from: ,1782,Range: ,1.24,m	 ,1.2
15:43:25.596,-> ,from: ,1782,Range: ,1.25,m	 ,1.2
15:43:25.728,-> ,from: ,1782,Range: ,1.22,m	 ,1.2
15:43:25.828,-> ,from: ,1782,Range: ,1.22,m	 ,1.2
15:43:25.927,-> ,from: ,1782,Range: ,1.22,m	 ,1.2
15:43:26.026,-> ,from: ,1782,Range: ,1.21,m	 ,1.2
15:43:26.126,-> ,from: ,1782,Range: ,1.22,m	 ,1.2
15:43:26.225,-> ,from: ,1782,Range: ,1.22,m	 ,1.2
15:43:26.324,-> ,from: ,1782,Range: ,1.21,m	 ,1.2
15:43:26.423,-> ,from: ,1782,Range: ,1.22,m	 ,1.2
15:43:26.522,-> ,from: ,1782,Range: ,1.22,m	 ,1.2
15:43:26.719,-> ,from: ,1782,Range: ,1.21,m	 ,1.2
15:43:24.709,-> ,from: ,1782,Range: ,1.21,m	 ,1.2
15:43:24.809,-> ,from: ,1782,Range: ,1.23,m	 ,1.2
15:43:24.905,-> ,from: ,1782,Range: ,1.22,m	 ,1.2
15:43:25.003,-> ,from: ,1782,Range: ,1.24,m	 ,1.2
15:43:25.103,-> ,from: ,1782,Range: ,1.24,m	 ,1.2
15:43:25.203,-> ,from: ,1782,Range: ,1.23,m	 ,1.2
15:43:25.302,-> ,from: ,1782,Range: ,1.25,m	 ,1.2
15:43:25.400,-> ,from: ,1782,Range: ,1.26,m	 ,1.2
15:43:25.498,-> ,from: ,1782,Range: ,1.24,m	 ,1.2
15:43:25.596,-> ,from: ,1782,Range: ,1.25,m	 ,1.2
15:43:25.728,-> ,from: ,1782,Range: ,1.22,m	 ,1.2
15:43:25.828,-> ,from: ,1782,Range: ,1.22,m	 ,1.2
15:43:25.927,-> ,from: ,1782,Range: ,1.22,m	 ,1.2
15:43:26.026,-> ,from: ,1782,Range: ,1.21,m	 ,1.2
15:43:26.126,-> ,from: ,1782,Range: ,1.22,m	 ,1.2
15:43:26.225,-> ,from: ,1782,Range: ,1.22,m	 ,1.2
15:43:26.324,-> ,from: ,1782,Range: ,1.21,m	 ,1.2
15:43:26.423,-> ,from: ,1782,Range: ,1.22,m	 ,1.2
15:43:26.522,-> ,from: ,1782,Range: ,1.22,m	 ,1.2
15:43:26.719,-> ,from: ,1782,Range: ,1.21,m	 ,1.2
15:43:24.709,-> ,from: ,1782,Range: ,1.21,m	 ,1.2
15:43:24.809,-> ,from: ,1782,Range: ,1.23,m	 ,1.2
15:43:24.905,-> ,from: ,1782,Range: ,1.22,m	 ,1.2
15:43:25.003,-> ,from: ,1782,Range: ,1.24,m	 ,1.2
15:43:25.103,-> ,from: ,1782,Range: ,1.24,m	 ,1.2
15:43:25.203,-> ,from: ,1782,Range: ,1.23,m	 ,1.2
15:43:25.302,-> ,from: ,1782,Range: ,1.25,m	 ,1.2
15:43:25.400,-> ,from: ,1782,Range: ,1.26,m	 ,1.2
15:43:25.498,-> ,from: ,1782,Range: ,1.24,m	 ,1.2
15:43:25.596,-> ,from: ,1782,Range: ,1.25,m	 ,1.2
15:43:25.728,-> ,from: ,1782,Range: ,1.22,m	 ,1.2
15:43:25.828,-> ,from: ,1782,Range: ,1.22,m	 ,1.2
15:43:25.927,-> ,from: ,1782,Range: ,1.22,m	 ,1.2
15:43:26.026,-> ,from: ,1782,Range: ,1.21,m	 ,1.2
15:43:26.126,-> ,from: ,1782,Range: ,1.22,m	 ,1.2
15:43:26.225,-> ,from: ,1782,Range: ,1.22,m	 ,1.2
15:43:26.324,-> ,from: ,1782,Range: ,1.21,m	 ,1.2
15:43:26.423,-> ,from: ,1782,Range: ,1.22,m	 ,1.2
15:43:26.522,-> ,from: ,1782,Range: ,1.22,m	 ,1.2
15:43:26.719,-> ,from: ,1782,Range: ,1.21,m	 ,1.2
15:43:24.709,-> ,from: ,1782,Range: ,1.21,m	 ,1.2
15:43:24.809,-> ,from: ,1782,Range: ,1.23,m	 ,1.2
15:43:24.905,-> ,from: ,1782,Range: ,1.22,m	 ,1.2
15:43:25.003,-> ,from: ,1782,Range: ,1.24,m	 ,1.2
15:43:25.103,-> ,from: ,1782,Range: ,1.24,m	 ,1.2
15:43:25.203,-> ,from: ,1782,Range: ,1.23,m	 ,1.2
15:43:25.302,-> ,from: ,1782,Range: ,1.25,m	 ,1.2
15:43:25.400,-> ,from: ,1782,Range: ,1.26,m	 ,1.2
15:43:25.498,-> ,from: ,1782,Range: ,1.24,m	 ,1.2
15:43:25.596,-> ,from: ,1782,Range: ,1.25,m	 ,1.2
15:43:25.728,-> ,from: ,1782,Range: ,1.22,m	 ,1.2
15:43:25.828,-> ,from: ,1782,Range: ,1.22,m	 ,1.2
15:43:25.927,-> ,from: ,1782,Range: ,1.22,m	 ,1.2
15:43:26.026,-> ,from: ,1782,Range: ,1.21,m	 ,1.2
15:43:26.126,-> ,from: ,1782,Range: ,1.22,m	 ,1.2
15:43:26.225,-> ,from: ,1782,Range: ,1.22,m	 ,1.2
15:43:26.324,-> ,from: ,1782,Range: ,1.21,m	 ,1.2
15:43:26.423,-> ,from: ,1782,Range: ,1.22,m	 ,1.2
15:43:26.522,-> ,from: ,1782,Range: ,1.22,m	 ,1.2
15:43:26.719,-> ,from: ,1782,Range: ,1.21,m	 ,1.2
15:43:24.709,-> ,from: ,1782,Range: ,1.21,m	 ,1.2
15:43:24.809,-> ,from: ,1782,Range: ,1.23,m	 ,1.2
15:43:24.905,-> ,from: ,1782,Range: ,1.22,m	 ,1.2
15:43:25.003,-> ,from: ,1782,Range: ,1.24,m	 ,1.2
15:43:25.103,-> ,from: ,1782,Range: ,1.24,m	 ,1.2
15:43:25.203,-> ,from: ,1782,Range: ,1.23,m	 ,1.2
15:43:25.302,-> ,from: ,1782,Range: ,1.25,m	 ,1.2
15:43:25.400,-> ,from: ,1782,Range: ,1.26,m	 ,1.2
15:43:25.498,-> ,from: ,1782,Range: ,1.24,m	 ,1.2
15:43:25.596,-> ,from: ,1782,Range: ,1.25,m	 ,1.2
15:43:25.728,-> ,from: ,1782,Range: ,1.22,m	 ,1.2
15:43:25.828,-> ,from: ,1782,Range: ,1.22,m	 ,1.2
15:43:25.927,-> ,from: ,1782,Range: ,1.22,m	 ,1.2
15:43:26.026,-> ,from: ,1782,Range: ,1.21,m	 ,1.2
15:43:26.126,-> ,from: ,1782,Range: ,1.22,m	 ,1.2
15:43:26.225,-> ,from: ,1782,Range: ,1.22,m	 ,1.2
15:43:26.324,-> ,from: ,1782,Range: ,1.21,m	 ,1.2
15:43:26.423,-> ,from: ,1782,Range: ,1.22,m	 ,1.2
15:43:26.522,-> ,from: ,1782,Range: ,1.22,m	 ,1.2
15:43:26.719,-> ,from: ,1782,Range: ,1.21,m	 ,1.2
15:43:24.709,-> ,from: ,1782,Range: ,1.21,m	 ,1.2
15:43:24.809,-> ,from: ,1782,Range: ,1.23,m	 ,1.2
15:43:24.905,-> ,from: ,1782,Range: ,1.22,m	 ,1.2
15:43:25.003,-> ,from: ,1782,Range: ,1.24,m	 ,1.2
15:43:25.103,-> ,from: ,1782,Range: ,1.24,m	 ,1.2
15:43:25.203,-> ,from: ,1782,Range: ,1.23,m	 ,1.2
15:43:25.302,-> ,from: ,1782,Range: ,1.25,m	 ,1.2
15:43:25.400,-> ,from: ,1782,Range: ,1.26,m	 ,1.2
15:43:25.498,-> ,from: ,1782,Range: ,1.24,m	 ,1.2
15:43:25.596,-> ,from: ,1782,Range: ,1.25,m	 ,1.2
15:43:25.728,-> ,from: ,1782,Range: ,1.22,m	 ,1.2
15:43:25.828,-> ,from: ,1782,Range: ,1.22,m	 ,1.2
15:43:25.927,-> ,from: ,1782,Range: ,1.22,m	 ,1.2
15:43:26.026,-> ,from: ,1782,Range: ,1.21,m	 ,1.2
15:43:26.126,-> ,from: ,1782,Range: ,1.22,m	 ,1.2
15:43:26.225,-> ,from: ,1782,Range: ,1.22,m	 ,1.2
15:43:26.324,-> ,from: ,1782,Range: ,1.21,m	 ,1.2
15:43:26.423,-> ,from: ,1782,Range: ,1.22,m	 ,1.2
15:43:26.522,-> ,from: ,1782,Range: ,1.22,m	 ,1.2
15:43:26.719,-> ,from: ,1782,Range: ,1.21,m	 ,1.2
15:43:24.709,-> ,from: ,1782,Range: ,1.21,m	 ,1.2
15:43:24.809,-> ,from: ,1782,Range: ,1.23,m	 ,1.2
15:43:24.905,-> ,from: ,1782,Range: ,1.22,m	 ,1.2
15:43:25.003,-> ,from: ,1782,Range: ,1.24,m	 ,1.2
15:43:25.103,-> ,from: ,1782,Range: ,1.24,m	 ,1.2
15:43:25.203,-> ,from: ,1782,Range: ,1.23,m	 ,1.2
15:43:25.302,-> ,from: ,1782,Range: ,1.25,m	 ,1.2
15:43:25.400,-> ,from: ,1782,Range: ,1.26,m	 ,1.2
15:43:25.498,-> ,from: ,1782,Range: ,1.24,m	 ,1.2
15:43:25.596,-> ,from: ,1782,Range: ,1.25,m	 ,1.2
15:43:25.728,-> ,from: ,1782,Range: ,1.22,m	 ,1.2
15:43:25.828,-> ,from: ,1782,Range: ,1.22,m	 ,1.2
15:43:25.927,-> ,from: ,1782,Range: ,1.22,m	 ,1.2
15:43:26.026,-> ,from: ,1782,Range: ,1.21,m	 ,1.2
15:43:26.126,-> ,from: ,1782,Range: ,1.22,m	 ,1.2
15:43:26.225,-> ,from: ,1782,Range: ,1.22,m	 ,1.2
15:43:26.324,-> ,from: ,1782,Range: ,1.21,m	 ,1.2
15:43:26.423,-> ,from: ,1782,Range: ,1.22,m	 ,1.2
15:43:26.522,-> ,from: ,1782,Range: ,1.22,m	 ,1.2
15:43:26.719,-> ,from: ,1782,Range: ,1.21,m	 ,1.2
15:43:24.709,-> ,from: ,1782,Range: ,1.21,m	 ,1.2
15:43:24.809,-> ,from: ,1782,Range: ,1.23,m	 ,1.2
15:43:24.905,-> ,from: ,1782,Range: ,1.22,m	 ,1.2
15:43:25.003,-> ,from: ,1782,Range: ,1.24,m	 ,1.2
15:43:25.103,-> ,from: ,1782,Range: ,1.24,m	 ,1.2
15:43:25.203,-> ,from: ,1782,Range: ,1.23,m	 ,1.2
15:43:25.302,-> ,from: ,1782,Range: ,1.25,m	 ,1.2
15:43:25.400,-> ,from: ,1782,Range: ,1.26,m	 ,1.2
15:43:25.498,-> ,from: ,1782,Range: ,1.24,m	 ,1.2
15:43:25.596,-> ,from: ,1782,Range: ,1.25,m	 ,1.2
15:43:25.728,-> ,from: ,1782,Range: ,1.22,m	 ,1.2
15:43:25.828,-> ,from: ,1782,Range: ,1.22,m	 ,1.2
15:43:25.927,-> ,from: ,1782,Range: ,1.22,m	 ,1.2
15:43:26.026,-> ,from: ,1782,Range: ,1.21,m	 ,1.2
15:43:26.126,-> ,from: ,1782,Range: ,1.22,m	 ,1.2
15:43:26.225,-> ,from: ,1782,Range: ,1.22,m	 ,1.2
15:43:26.324,-> ,from: ,1782,Range: ,1.21,m	 ,1.2
15:43:26.423,-> ,from: ,1782,Range: ,1.22,m	 ,1.2
15:43:26.522,-> ,from: ,1782,Range: ,1.22,m	 ,1.2
15:43:26.719,-> ,from: ,1782,Range: ,1.21,m	 ,1.2
19:38:40.978,-> ,from: ,1782,Range: ,1.28,m	 ,1.3
19:38:41.077,-> ,from: ,1782,Range: ,1.22,m	 ,1.3
19:38:41.176,-> ,from: ,1782,Range: ,1.31,m	 ,1.3
19:38:41.275,-> ,from: ,1782,Range: ,1.27,m	 ,1.3
19:38:41.374,-> ,from: ,1782,Range: ,1.22,m	 ,1.3
19:38:41.474,-> ,from: ,1782,Range: ,1.29,m	 ,1.3
19:38:41.603,-> ,from: ,1782,Range: ,1.27,m	 ,1.3
19:38:41.801,-> ,from: ,1782,Range: ,1.29,m	 ,1.3
